portal_name,date,tags,link,header,article
ohtuleht,  19. mai 2021 17:40,Eesti uudised,https://www.ohtuleht.ee/1034367/loputu-oudus-tallinlanna-on-brasiiliasse-paki-saatmisega-jamanud-pea-aasta-aega,LÕPUTU ÕUDUS: tallinlanna on Brasiiliasse paki saatmisega jamanud pea aasta aega (1),"Tallinnast Lõuna-Ameerikasse Brasiilia poole teele pandud postipakk ei ole üheksa kuu jooksul õige inimeseni jõudnud. Klient on ärritunud ja soovib, et Omniva paki sisu – kommid, martsipan, pleed, nokamüts jmt – kinni maksaks. Postiettevõtte sõnul on probleem tekkinud tarneahela Brasiilia-poolses otsas.Tallinlanna Assol on varem korduvalt Brasiiliasse pakke saatnud ja seniajani ei ole probleeme tekkinud. Kõik postisaadetised on sõbrale ilusti kohale jõudnud. Ka sel korral tundus Assolile, et kõik sujub, ent siis hakkasid asjad viltu kiskuma."
ohtuleht,  19. mai 2021 17:33,Eesti uudised,https://www.ohtuleht.ee/1034366/tonislukas-hakkab-juhtima-eesti-kirjandusmuuseumi,Tõnis Lukas hakkab juhtima Eesti Kirjandusmuuseumi (8),"Tõnis LukasTeaduspoliitika komisjon valis Eesti kirjandusmuuseumi direktori  ametikohale Tõnis Lukase. Direktori ametiaeg algab 1. juunil ja kestab viis aastat.Teaduspoliitika komisjon pidas Tõnis Lukase tegevusprogrammi väga sisukaks ning tõi esile tema pikaajalist juhtimiskogemust, sealhulgas ministrina kahe ministeeriumi eesotsas ning Eesti Rahva Muuseumi direktorina. „Hinnatud ajaloolasena tunneb Tõnis Lukas humanitaarteadusi ja arhiivindust ning orienteerub suurepäraselt Eesti kultuuriloos,“ märkis teaduspoliitika komisjoni aseesimees, haridus- ja teadusministeeriumi asekantsler Indrek Reimand. „Loomulikult on väga oluline tema tahe ja valmisolek Eesti Kirjandusmuuseumi arendada.“Tõnis Lukas on olnud riigikogu nelja erineva koosseisu liige ning haridusminister, haridus- ja teadusminister ning viimati, aastatel 2019-2021, kultuuriminister. Tõnis Lukas on olnud Tartu linnapea ning kahel erineval perioodil Eesti Rahva Muuseumi direktor. Ta on pidanud õpetaja ametit Rõngus ja lektori ametit Tartu Ülikoolis ning juhtinud Tartu Kutsehariduskeskust.Eesti Kirjandusmuuseumi eelmine direktor oli aastatel 2015-2020 Urmas Sutrop, kelle tööleping lõppes mullu 30. juunil. "
ohtuleht,  19. mai 2021 16:21,Krimi,https://www.ohtuleht.ee/1034360/politsei-hakkas-uurima-tapa-kukepoksi-kas-liitlased-rikuvad-eestis-tihti-korda,POLITSEI HAKKAS UURIMA TAPA KUKEPOKSI! Kas liitlased rikuvad Eestis tihti korda? ,"HINNAS KOHT: Laupäeval hakkasid sündmused arenema Tapa pitsakohvikus, kus hea söök-jook tõi väliterrassidel kokku briti sõdurid ja kohalikud tapalased.Õhtuleht kirjutas teisipäeval, kuidas Tapal alkoholi mekkinud noored kohalikud ja liitlassõduritest britid ei suutnud nädalavahetusel omavahel asju selgeks rääkida, vaid hakkasid neid klaarima käte ja jalgadega. Kui tihti on liitlased viimastel aastatel üldse Eestis korda rikkunud?Rakvere patrullitalituse juhi Tauno Lempu sõnul on nüüd algatatud menetlus, et välja selgitada nädalavahetusel toimunu üksikasjad. „Esialgsetel andmetel tekkis nädalavahetusel Tapa kiirtoitlustuskohas arusaamatus liitlasvägede sõdurite ja kohalike meeste vahel. Seda praegu teadaolevalt põhjusel, et sõdurid olid juttu teinud ühe naisega, mis oli kohalikele meestele vastuvõetamatu, nii et tekkis sõnelus ja sealt edasi rüselus,“ ütles Lempu. „Kohapeal kellelgi üksteise suhtes kaebusi ei olnud, ent eile [teisipäeval] laekus politseile juhtunu kohta süüteoavaldus.“"
ohtuleht,  19. mai 2021 15:41,Eesti uudised,https://www.ohtuleht.ee/1034356/laenukraanid-koomale-kredexi-kaenduste-tingimused-voivad-karmistuda,LAENUKRAANID KOOMALE? KredExi käenduste tingimused võivad karmistuda ,"Eesti Panga presidendi Madis Mülleri arvates võiks üle vaadata KredExi kodulaenu käendustingimused.Kui valitsuskoalitsioon pole viimastel nädalatel oma kärpeplaanidega juba piisavalt Eesti inimesi ärritanud, siis peagi ootab ees veel üks keeruline otsus: kas teha keerulisemaks KredExist kodulaenukäenduse saamine, nagu soovitab Eesti Pank.Mai algul tuli Eesti Pank välja värske finantsstabiilsuse ülevaatega, kus hoiatas, et siinne kinnisvaraturg võib üle kuumeneda. „Eelmise aasta kevadel oli väga palju määramatust, mis pani inimesi kinnisvaratehinguid edasi lükkama. Peatselt aga optimistlikum meeleolu naasis ning turuaktiivsus jõudis kriisieelsele tasemele,“ selgitati ülevaates. Praegu veel probleemi ei ole, aga see võib peagi tekkida. „Seda riski võimendab teise samba pensionireform, mille tulemusel makstakse septembris esimestele fondidest lahkujatele nende pensionisäästud välja. Küsitlused on näidanud, et märkimisväärset osa sellest rahast võidakse kasutada eluasemelaenude sissemakseteks.“"
ohtuleht,  19. mai 2021 15:22,Eesti uudised,https://www.ohtuleht.ee/1034352/jalle-kappi-voimuliidus-ei-taha-kooseluseadusega-suurt-keegi-tegeleda,JÄLLE KAPPI? Võimuliidus ei taha kooseluseadusega suurt keegi tegeleda (9),"Korobeinik: peame otsustama, mis kõiki rahuldabHEADE AEGADE TEEMA: Peaministripartei esindajate hinnangul tuleb praegu kooselutemaatika kõrval tegeleda eeskätt koroonaviirusest tingitud muredega.Kuigi võimuliidu parteide mõlemad juhid on esinenud mõtetega, et aeg on küps võtta vastu kooseluseaduse rakendusaktid, ei paista riigikogu lähiajal tegevat ühtki sammu, et 2014. aastal vastu võetud seadus saaks lisaks nimele ka sisu.Toompea Keskerakonna meeskonna aseesimees Andrei Korobeinik on ülimalt optimistlik: koalitsioon peaks enne suve jõudma selgusele, kas ja kuidas liikuda edasi kooseluseaduse temaatikaga. „Siis on selge, millal – kui üldse – on järgmised sammud,“ ütleb ta."
ohtuleht,  19. mai 2021 13:53,Eesti uudised,https://www.ohtuleht.ee/1034348/euroopa-riigid-kaivad-eestile-peale-votke-vastu-kooseluseaduse-rakendusaktid,Euroopa riigid käivad Eestile peale: võtke vastu kooseluseaduse rakendusaktid! (5),"Kooseluseaduse vastu võtmine 2014. aastal.Kuigi kooseluseadus on Eestis teoorias kehtinud juba viis aastat, pole riigikogu jätkuvalt tegelenud selle funktsioneerimiseks vajalike rakendusaktide vastuvõtmisega. Aeg on käes vigade paranduseks, rõhutavad kaheksa Euroopa Liidu liikmesriiki ja Ühendkuningriik!Mai algul võeti Ühinenud Rahvaste Organisatsioonis (ÜRO) kolmandat korda vaatluse alla inimõiguste olukord Eesti Vabariigis. „Kõik ÜRO liikmesriigid said ülevaatusel teha Eestile soovitusi. Ülevaatuse käigus võtsid sõna 95 riiki ning Eestile tehti kokku 274 soovitust,“ võttis toimunu kokku välisminister Eva-Maria Liimets."
ohtuleht,  19. mai 2021 13:41,Uudised,https://tervis.ohtuleht.ee/1034333/suvi-laheneb-mis-on-saanud-kolme-paevaga-kogu-eesti-vaktsineerimist-lubanud-kevade-plaanist,SUVI LÄHENEB! Mis on saanud kolme päevaga kogu Eesti vaktsineerimist lubanud „Kevade plaanist“?  (7),"LUHTUS: „Kevade plaani“ kohaselt pidi massvaktsineerimine algama 5. aprillil ja ambitsioonikaima stsenaariumi kohaselt pidi Eesti vaktsineeritama kolme päevaga.Vaktsiinitootja Johnson & Johnson, kellelt loodeti teaduskoostöö eest vastutasuks saada kiiremini koroonavaktsiini doose, pole Eestile vastanud. Projekti mootor ja idee autor Indrek Kaing jääb salapäraseks, kas projektist üldse veel asja saab."
ohtuleht,  19. mai 2021 12:33,Krimi,https://www.ohtuleht.ee/1034341/vanaproua-andis-kelmidele-ule-25-000-euro,Vanaproua andis kelmidele üle 25 000 euro (7),"Aprilli alguses vaatas 84aastane naine internetis venekeelset sarja „Quantum system,“ mille saatejuht Jevgeni rääkis, et tal on meeskond, kes teenib raha finantsturgudel ning hetkel on see meeskond laienemas.Kui saade lõppes helistati naisele tundmatult numbrilt, helistaja Nikolai tutvustas end Jevgeni alluvana ja teatas, et ta otsib oma investeerimise meeskonda uut liiget. Naine nõustus pakkumisega.Aprilli vältel tegi naine Nikolai abistamisel Anyconnecti tarkvara kaudu viis pangaülekannet, kokku summas 25 549 eurot."
ohtuleht,  19. mai 2021 12:28,Eesti uudised,https://www.ohtuleht.ee/1034339/tallinna-sudalinnas-antakse-ratturitele-rohkem-liikumisruumi,Tallinna südalinnas antakse ratturitele rohkem liikumisruumi ,"Tallinna linnavalitsuse istungijärgsel pressikonverentsil osalesid sel kolmapäeval linnapea Mihhail Kõlvart, abilinnapea Andrei Novikov ja Lasnamäe linnaosa vanem Vladimir Svet.Linnapea Mihhail Kõlvart tõdes, et suveks luuakse paremad ja turvalisemad rattaga liikumise võimalused vanalinna ümber ja südalinnas. „Oleme kesklinna olemasolevaid rattateid põhjalikult analüüsinud, et leida lahendused pääseda läbi kohtadest, mis praegu katkematut rattasõitu takistavad. Praegune algatus ei lahenda kõiki ratturite sujuvat liikumist takistavaid kitsaskohti kesklinnas, kuid edaspidi on oodata samadel trassidel kapitaalsema ja kulukama infrastruktuuri rajamist jalgratturitele.“ Südalinnas antakse ratturitele rohkem liikumisruumi erinevatel viisidel. Uusi rattateede lõike südalinnas on ette nähtud kokku ligikaudu 3,8 kilomeetrit, sealhulgas Narva maanteel ja Petrooleumi tänaval 1,6 kilomeetrit, Mere puiesteel 700 meetrit, Pärnu maanteel 550 meetrit ning Gonsiori tänaval ja Estonia puiesteel 950 meetrit. Olemasolevaid rattaradu ja -teid on südalinnas kavas paremaks teha ligikaudu 5 kilomeetri ulatuses.„Meie eesmärk on ruum ümber jaotada lihtsamate lahendustega, mis ei nõua suuremahulisi projekteerimis- ega ehitustöid. Sel suvel korraldame südalinna linnaruumi lihtsamate vahenditega ümber. Märgistame ja eraldame jalgrattakoridorid teedel pollaritega, laiendame jalgrataste liikumisruumi, laseme tänavate äärekivisid allapoole ja märgistame teekatted senisest paremini – kohati tähendab see ka sõiduradade arvu või laiuse kärpimist,“ selgitas abilinnapea Andrei Novikov.„Kuid iga kord, kui võtame ette mõne tänava põhjalikuma rekonstrueerimise, kavandame sinna eraldiseisvad jalgrattateed. Nii on võimalik praegu kavandatud kiirematest lahendustest teha järk-järgult püsivamad.“ Jalgrattaliikluse võimaluste parandamise tööd on kavandatud valmima juunikuu jooksul ja nende maksumuseks kujuneb ligikaudu 1,5–2 miljonit eurot.Lisaks investeerib linn täiesti uutesse rattateedesse, millest on tänavu kavandatud valmima rattatee Poska tänaval, Filtri teed Kadrioruga ja Ülemiste ühisterminaliga ühendav kergliiklustee teine etapp, Pärnu maantee – Viljandi maantee kergliiklustee esimene etapp ning Viljandi maantee kergliiklustee teine etapp – ühendus Järvevana teega. Samuti alustatakse Jõe ja Pronksi tänava rekonstrueerimist ja sadamaala kergliiklustee ehitamist.Järgmisest aastast alates on võimalik Tallinna, Tartu ja Pärnu linnasüdame rattateede ehitamiseks kasutada ka kavandatavat Euroopa Liidu 42 miljoni eurost toetust Euroopa Regionaalarengu Fondis, mida selleks eesmärgiks planeeritakse."
ohtuleht,  19. mai 2021 11:45,Poliitika,https://www.ohtuleht.ee/1034319/kalle-laanet-kaitseminister-ei-ole-kaitsevae-orkestri-osas-oma-otsust-teinud,Kalle Laanet: kaitseminister ei ole  kaitseväe orkestri osas oma otsust teinud (42),"Kalle LaanetRiigikogu infotunnis vastasid saadikute küsimustele rahandusminister Keit Pentus-Rosimannus peaministri ülesannetes, kaitseminister Kalle Laanet ning tervise- ja tööminister Tanel Kiik.Indrek Saar soovis saada rahandusminister Keit Pentus-Rosimannuselt selgitusi eelarvekärbete kohta. „Kas see oli teie taotlus, ja olete te nüüd rahul sellega, kus suunas me nende kärbetega liigume,“ küsis Saar.Rahandusminister selgitas, et mis puudutab kulude kokkuhoidmist, ülevaatamist, siis see loomulikult on iga valitsemisala juhi otsus ja prioriteetide küsimus, milliste kulude jätkamine, milliste ümberkujundamine või lõpetamine või vähendamine eelarve piires võimalik ja mõistlik on.Pentus-Rosimannuse sõnul on põhjus pikaajaline ja juured peituvad tegelikult palju varasemates aastates, miks me oleme praegu Eesti riigis selles olukorras just eelarve seisu ja riigi rahanduse mõttes. „Kui majandusel läks väga hästi, majandus kasvas,  riigi tulud kasvasid ja sellest hoolimata suudeti kulusid teha veel palju rohkem, kui tulud selleks võimaluse andsid,“ ütles rahandusminister.  Tema hinnangul on just see probleemi põhjus ja sellepärast oleme praegu olukorras, kus kriisiga kumuleerunud ja võimendunud eelarve miinust peame järk-järgult, samm-sammult vähendama ja sellest välja tulema.Rahandusminister selgitas, et oma eelarve defitsiidiga oleme allapoole Euroopa Liidu keskmist taset. „See tähendab meie puudujääk, meie eelarveauk on jätkuvalt suurem, kui ta on Euroopa Liidus keskmiselt,“  märkis ta. „Rahanduse korrasolekust sõltub otseselt ka kogu majanduskeskkond, sõltub riigi kuvand investorite jaoks, sõltub lõpuks inimeste käekäik, see, kas siia tullakse investeerima, kas luuakse töökohti, kas ollakse valmis selles riigis maksma palka. See eeldus on, et riigi enda rahaasjad on korras. See on see, mille pärast me seda praegu teeme,“ ütles Pentus-Rosimannus.Kalle Grünthal küsis kaitseminister Laanetilt konkreetset vastust kas kaitseväeorkester jääb või ei ning kas kaitseväkke jäävad kaplanid alles? „Kaitseminister ei ole oma otsust teinud,“ vastas Laanet.Henn Põlluaas tegi kaitseminister Kalle Laanetile etteheiteid kaitsekulutuste vähendamise kohta. „Teie valitsus purustas selle konsensuse ja kärbib kaitse-eelarve kasvust nelja aasta jooksul ligi 100 miljonit eurot,“ märkis ta.  Laanet tõrjus etteheiteid ja selgitas, et 2020 sügisel võeti vastu riigi eelarvestrateegia, milles on välja toodud, et aastal 2021 on riigikaitse-eelarve 646,5 eurot. 2022 on selles pressidokumendis 715,6 eurot. „Kui ma võtan lahti uue RES-i, siis seal on number 712,3, mis on 2022. aastaks mõeldud. Kui ma võtan lahti sügis 2020 RES-i ehk kui palju on mõeldud aastaks 2023 Kaitseministeeriumi käsutuses olevaid finantsvahendeid, siis see number on 695,7. Kui ma võtan käesoleva RES-i lahti, siis siin on number 700,3. Vaatame uuesti vastu eelnevasse RES-i, see number on 2024. aastaks 689,5 ja kui me vaatame vastu võetud RES-i, on see 697,1 miljonit eurot,“ märkis minister.  „Need numbrid, mida te tõite, ma ei tea, mille alusel te need esitasite, aga mina lugesin praegu teile ette need numbrid, mis on kahes vastu võetud dokumendis olemas,“ ütles Laanet.„Käesoleval aastal on kaitse-eelarve 2,29 protsenti SKP-st. Järgmisel aastal on ta 2,31 protsenti SKP-st. Mitte ühelgi järgneval RES-i aastal ei lange praeguste plaanide järgi Eesti kaitse-eelarve alla 2 protsendi, pluss kaitseinvesteeringute programm, pluss vastuvõtva riigi kulutused,“ selgitas kaitseminister.  Keit Pentus-Rosimannus vastas veel küsimustele Eesti julgeoleku, riigis valitseva olukorra, valitsuse rahanduspoliitiliste valikute ja valitsuse eelarveliste valikute kohta.Kalle Laanet vastas veel küsimustele riigikaitse, mereväe võimaliku ümberpaiknemise ja riigikaitse planeerimise kohta.Tanel Kiik vastas küsimusele perearstide töö korralduse kohta."
ohtuleht,  19. mai 2021 11:21,Eesti uudised,https://www.ohtuleht.ee/1034330/laanemaa-merikotka-pojad-tappis-ohtlik-linnugripp,Läänemaa merikotka pojad tappis ohtlik linnugripp (2),"Mõne päeva eest tekitas nii Eesti kui välismaa loodusehuvilistes palju emotsioone Matsalu rahvuspargis pesitsenud merikotka poegade hukkumine. Eesti Maaülikoolis tehtud lahkamine tuvastas, et kotkapojad hukkusid lindude gripi H5N1 tagajärjel.Surma põhjuse kindlaks teinud loomaarst Madis Leivitsa sõnul olid kotkapojad nakatunud agressiivse linnugripi tüvega, mida pole varem Eestis varem kohatud. H5N1 on ülimalt nakkav ja ohtlik lindude gripi tüvi, mille kohta on teada, et see on nakatanud ka imetajaid, sealhulgas inimesi.Matsalu rahvuspargis asuv ja MTÜ Kotkaklubi paigaldatud merikotka pesakaamera on ülimalt menukas nii Eestis kui ka väljaspool. Kotkatibud koorusid 28. ja 30. aprillil. Vastkoorunute eest hoolitsesid vanalinnud, pakkudes neile mitmekesist toitu – kala, ulukikorjuseid ja veelinde.Viimasel nädalal tabas pesa aga õnnetus: linnupojad jäid ühtäkki jõuetuks ja surid järjestikustel päevadel, olles umbes kahe nädala vanused. Pesakaamera jälgijates ja linnu-uurijates tekitas juhtum palju küsimusi ja nii otsustati linnupoegade surma põhjust lähemalt uurida. MTÜ Kotkaklubi, maaülikool ja keskkonnaamet koordineerisid hukkunud linnupoegade ning saagijäänuste korje pesast ning transpordi Tartusse EMÜ veterinaarmeditsiini ja loomakasvatuse instituuti.Loomaarst Leivitsa kinnitusel paistis esmasel ülevaatusel suuremal pojal noka vahel ja kurgus üsna suur räppetomp (seedumatud toiduga alla neelatud osised oksendatakse tavapäraselt välja). Peamiselt heinast koosnev tomp oli ka väiksema kotkatibu pugus. Kas see on normaalne, seda me veel hetkel ei tea, tõdes Leivits.Lahang tuvastas, et enamik kudesid hukkunute kehades olid muutustega. Elundid olid pudedad ja ebanormaalselt värvunud. Leida võis ka verevalumeid erinevatest kudedest ning kopsud olid täitunud limas-verise vahutava vedelikuga.Esmased proovid andsid positiivse tulemuse A perekonna gripiviirusele. Leiu kinnitamiseks ja tüpiseerimiseks saadeti proov kopsudest veterinaar- ja toidulaboratooriumi, kus leidis kinnitust linnugripi H5N1 viirus.Pessa jõudis haigus tõenäoliselt veelindudega, keda kotkad kasutasid toiduks. Veelinnud on ka gripi looduslikuks reservuaariks, märkis Leivits ja kinnitas, et tegemist on looduse loomuliku protsessiga ning ka haigused on osa loodusest. „Antud gripi tüve pole varem Eestis kohatud, mis ei tähenda, et seda pole meie looduses varem esinenud,“ nentis Leivits.Veterinaar avaldas lootust, et vanalinnud, kes sõid kotkatibudega sama toitu, suudavad haiguse läbi põdeda ning saavad järgmisel aastal uuesti pesa punuda ja pojad üles kasvatada.Vaata erinevaid pesakaameraid SIIT."
